key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.21129550113571946,0.21129550113571946,0.5975609756097561,5.419217109680176,1.6899513603099585
1,0.22204747506253525,0.22204747506253525,0.5822784810126582,4.603964328765869,1.5269177429507919
2,0.20913672745201445,0.20913672745201445,0.5875,5.208988189697266,1.650385631472572
3,0.19867697543431015,0.19867697543431015,0.5555555555555556,4.727924823760986,1.5534863797576297
4,0.18041948168369887,0.18041948168369887,0.5769230769230769,6.32691764831543,1.8448131741665623
5,0.20655729610164855,0.20655729610164855,0.5802469135802469,5.103827476501465,1.6299907438453123
6,0.19867697543431015,0.19867697543431015,0.5555555555555556,4.727924823760986,1.5534863797576297
7,0.19972478368617264,0.19972478368617264,0.5769230769230769,5.293578147888184,1.6664944156824424
8,0.19867697543431015,0.19867697543431015,0.5555555555555556,4.727924823760986,1.5534863797576297
9,0.2039212995480144,0.2039212995480144,0.5822784810126582,5.273227214813232,1.6626425498557484
10,0.19867697543431015,0.19867697543431015,0.5555555555555556,4.727924823760986,1.5534863797576297
11,0.1866131691549703,0.1866131691549703,0.5783132530120482,6.002582550048828,1.7921898016299216
12,0.20466852980637434,0.20466852980637434,0.5875,5.400091171264648,1.6864158369952305
13,0.19701616826364474,0.19701616826364474,0.5822784810126582,5.589644908905029,1.720915762592125
14,0.18962893922865665,0.18962893922865665,0.5555555555555556,5.091691493988037,1.627610092447325
15,0.19124876301993562,0.19124876301993562,0.5769230769230769,5.6993513107299805,1.7403523632291176
16,0.21051849272317683,0.21051849272317683,0.5925925925925926,5.302086353302002,1.6681003946640414
17,0.20367373255996551,0.20367373255996551,0.5802469135802469,5.222978115081787,1.653067759340422
18,0.20824222757859723,0.20824222757859723,0.5925925925925926,5.3996500968933105,1.6863341545992117
19,0.20325937517150758,0.20325937517150758,0.5625,4.742965221405029,1.5566625142531338
20,0.2093893805901433,0.2093893805901433,0.5975609756097561,5.503231048583984,1.7053353831282714
21,0.20325937517150758,0.20325937517150758,0.5625,4.742965221405029,1.5566625142531338
22,0.21077762683593454,0.21077762683593454,0.5925925925925926,5.291224002838135,1.666049599604571
23,0.20210253874214645,0.20210253874214645,0.5925925925925926,5.683478355407715,1.7375634318163973
24,0.21973876044886365,0.21973876044886365,0.5875,4.81028938293457,1.5707572450802227
25,0.1913899666231817,0.1913899666231817,0.5875,6.070364952087402,1.8034187271664102
26,0.18962893922865665,0.18962893922865665,0.5555555555555556,5.091691493988037,1.627610092447325
27,0.2225922118207572,0.2225922118207572,0.5875,4.7143988609313965,1.550621412926782
28,0.2225922118207572,0.2225922118207572,0.5875,4.7143988609313965,1.550621412926782
29,0.1884941038331457,0.1884941038331457,0.5822784810126582,6.04191255569458,1.7987206101180377
