id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
0,"The model predicts the student's outcome based on several factors. The student's second period grade (G2) of 9 and first period grade (G1) of 8 both contribute significantly towards a lower chance of passing. Additionally, having 8 school absences slightly increases the risk of failing. The student goes out with friends infrequently, which has a small negative impact on the prediction. However, the fact that the student has no past class failures slightly improves their chances of passing. Overall, the grades and absences are the most influential factors in the model's prediction.","Overall, the grades and absences are the most influential factors in the model's prediction. However, the fact that the student has no past class failures slightly improves their chances of passing. The student goes out with friends infrequently, which has a small negative impact on the prediction. Additionally, having 8 school absences slightly increases the risk of failing. The student's second period grade (G2) of 9 and first period grade (G1) of 8 both contribute significantly towards a lower chance of passing. The model predicts the student's outcome based on several factors.","The student goes out with friends infrequently, which has a small negative impact on the prediction. The student's second period grade (G2) of 9 and first period grade (G1) of 8 both contribute significantly towards a lower chance of passing. Additionally, having 8 school absences slightly increases the risk of failing. However, the fact that the student has no past class failures slightly improves their chances of passing. The model predicts the student's outcome based on several factors. Overall, the grades and absences are the most influential factors in the model's prediction.",6,10.19,11.85,11.94,1.66,1.76,1.16,1.17,11.92,1.0,10.63,13.43,-5.8166,19.5,12.93,48.02,10.19,-5.5882,20.93,10.68,42.53,11.85,-6.2842,21.9,13.63,51.78,11.94
1,"The student's lower grades in the first and second periods had the largest negative impact on the prediction, making it less likely they will pass the mathematics course. Additionally, the fact that the student's parents live apart, the number of school absences, and the mother's job being at home contributed slightly towards a higher chance of passing, but these positive effects were much smaller compared to the negative impact of the grades.","Additionally, the fact that the student's parents live apart, the number of school absences, and the mother's job being at home contributed slightly towards a higher chance of passing, but these positive effects were much smaller compared to the negative impact of the grades. The student's lower grades in the first and second periods had the largest negative impact on the prediction, making it less likely they will pass the mathematics course.","Additionally, the fact that the student's parents live apart, the number of school absences, and the mother's job being at home contributed slightly towards a higher chance of passing, but these positive effects were much smaller compared to the negative impact of the grades. The student's lower grades in the first and second periods had the largest negative impact on the prediction, making it less likely they will pass the mathematics course.",2,14.54,16.52,16.52,1.99,1.99,1.14,1.14,23.84,1.59,22.25,25.42,-10.8881,19.98,5.44,25.42,14.54,-5.725,19.39,2.86,22.25,16.52,-5.725,19.39,2.86,22.25,16.52
2,"The model predicts that the student will pass or fail the mathematics course based on several factors. The student's second period grade (G2) of 13 has the largest positive impact on the prediction, strongly increasing the likelihood of passing. The number of school absences (6) also contributes positively, but to a much lesser extent. The first period grade (G1) of 10 slightly decreases the chance of passing, though its effect is small. The student's age (15) and having no past class failures both provide minor positive contributions to the prediction. Overall, the student's good performance in the second period and lack of previous failures are the most influential factors in the model's assessment.","Overall, the student's good performance in the second period and lack of previous failures are the most influential factors in the model's assessment. The student's age (15) and having no past class failures both provide minor positive contributions to the prediction. The first period grade (G1) of 10 slightly decreases the chance of passing, though its effect is small. The number of school absences (6) also contributes positively, but to a much lesser extent. The student's second period grade (G2) of 13 has the largest positive impact on the prediction, strongly increasing the likelihood of passing. The model predicts that the student will pass or fail the mathematics course based on several factors.","The first period grade (G1) of 10 slightly decreases the chance of passing, though its effect is small. The student's second period grade (G2) of 13 has the largest positive impact on the prediction, strongly increasing the likelihood of passing. The number of school absences (6) also contributes positively, but to a much lesser extent. The student's age (15) and having no past class failures both provide minor positive contributions to the prediction. The model predicts that the student will pass or fail the mathematics course based on several factors. Overall, the student's good performance in the second period and lack of previous failures are the most influential factors in the model's assessment.",6,8.76,9.68,11.07,0.92,2.31,1.1,1.26,10.63,1.84,9.03,14.56,-2.6544,13.28,4.94,22.2,8.76,-5.179,19.15,9.17,35.05,9.68,-6.349,20.19,14.72,52.86,11.07
3,"The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods. The second period grade (14) and the first period grade (15) both contribute significantly to the prediction. Additionally, the student has very few absences (2), no past class failures, and is 15 years old, all of which have smaller but positive influences on the likelihood of passing.","Additionally, the student has very few absences (2), no past class failures, and is 15 years old, all of which have smaller but positive influences on the likelihood of passing. The second period grade (14) and the first period grade (15) both contribute significantly to the prediction. The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods.","The second period grade (14) and the first period grade (15) both contribute significantly to the prediction. The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods. Additionally, the student has very few absences (2), no past class failures, and is 15 years old, all of which have smaller but positive influences on the likelihood of passing.",3,11.17,17.3,12.26,6.14,1.09,1.55,1.1,16.16,0.44,15.61,16.69,-10.8042,19.85,9.32,32.78,11.17,-8.7291,25.85,7.13,34.76,17.3,-11.6501,21.77,9.98,35.56,12.26
4,"The model predicts whether the student will pass or fail the mathematics course based on several factors. The student's second period grade (G2) of 8 had the largest negative impact on the prediction, making it less likely the student will pass. The first period grade (G1) of 11 contributed positively, slightly increasing the chances of passing. Attending extra paid classes also had a small positive effect. The student's very bad current health status and having 2 absences both contributed slightly to the prediction, but their effects were relatively minor compared to the grades. Overall, the low second period grade was the most influential factor in the model's prediction.","Overall, the low second period grade was the most influential factor in the model's prediction. The student's very bad current health status and having 2 absences both contributed slightly to the prediction, but their effects were relatively minor compared to the grades. Attending extra paid classes also had a small positive effect. The first period grade (G1) of 11 contributed positively, slightly increasing the chances of passing. The student's second period grade (G2) of 8 had the largest negative impact on the prediction, making it less likely the student will pass. The model predicts whether the student will pass or fail the mathematics course based on several factors.","Attending extra paid classes also had a small positive effect. The student's second period grade (G2) of 8 had the largest negative impact on the prediction, making it less likely the student will pass. The first period grade (G1) of 11 contributed positively, slightly increasing the chances of passing. The student's very bad current health status and having 2 absences both contributed slightly to the prediction, but their effects were relatively minor compared to the grades. The model predicts whether the student will pass or fail the mathematics course based on several factors. Overall, the low second period grade was the most influential factor in the model's prediction.",6,10.17,12.88,13.08,2.71,2.92,1.27,1.29,12.46,3.26,9.18,18.95,-1.2243,12.09,3.09,18.48,10.17,-6.9099,27.48,12.39,50.08,12.88,-15.8127,34.1,36.54,114.96,13.08
5,"The model predicts the student's outcome based mainly on their grades in the first and second periods, with both G2 and G1 being 11, which positively influence the prediction. The student has not failed any classes before and has no absences, both of which also contribute slightly to a positive prediction. Additionally, the fact that the student chose the school for its reputation has a small positive effect. Overall, these factors together suggest the student is likely to pass the mathematics course.","Overall, these factors together suggest the student is likely to pass the mathematics course. Additionally, the fact that the student chose the school for its reputation has a small positive effect. The student has not failed any classes before and has no absences, both of which also contribute slightly to a positive prediction. The model predicts the student's outcome based mainly on their grades in the first and second periods, with both G2 and G1 being 11, which positively influence the prediction.","Additionally, the fact that the student chose the school for its reputation has a small positive effect. The student has not failed any classes before and has no absences, both of which also contribute slightly to a positive prediction. Overall, these factors together suggest the student is likely to pass the mathematics course. The model predicts the student's outcome based mainly on their grades in the first and second periods, with both G2 and G1 being 11, which positively influence the prediction.",4,14.53,16.91,17.42,2.38,2.89,1.16,1.2,17.91,1.3,16.52,19.88,-8.301,23.14,10.45,40.82,14.53,-11.7287,27.65,14.9,52.51,16.91,-6.6052,23.2,8.73,38.1,17.42
6,"The model predicts the student's outcome in the mathematics course primarily based on their grades in the first and second periods, with higher grades contributing positively to the prediction. The student's relatively low number of absences and lack of previous class failures also support a favorable outcome. Additionally, the reason for choosing the school, specifically its reputation, has a small positive influence on the prediction.","Additionally, the reason for choosing the school, specifically its reputation, has a small positive influence on the prediction. The student's relatively low number of absences and lack of previous class failures also support a favorable outcome. The model predicts the student's outcome in the mathematics course primarily based on their grades in the first and second periods, with higher grades contributing positively to the prediction.","The student's relatively low number of absences and lack of previous class failures also support a favorable outcome. The model predicts the student's outcome in the mathematics course primarily based on their grades in the first and second periods, with higher grades contributing positively to the prediction. Additionally, the reason for choosing the school, specifically its reputation, has a small positive influence on the prediction.",3,16.99,20.78,20.25,3.79,3.26,1.22,1.19,24.75,5.69,20.15,32.77,-4.5374,21.46,3.71,26.06,16.99,-9.1426,30.7,7.55,39.06,20.78,-18.516,34.68,16.19,57.28,20.25
7,"The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods, which both contribute positively to the prediction. The fact that the student has no past class failures also slightly increases the likelihood of passing. Additionally, having no school absences and the father's job being ""at_home"" have small negative effects, but these are outweighed by the positive impact of the student's grades.","Additionally, having no school absences and the father's job being ""at_home"" have small negative effects, but these are outweighed by the positive impact of the student's grades. The fact that the student has no past class failures also slightly increases the likelihood of passing. The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods, which both contribute positively to the prediction.","The fact that the student has no past class failures also slightly increases the likelihood of passing. The model predicts that the student will pass the mathematics course mainly because of their strong grades in the first and second periods, which both contribute positively to the prediction. Additionally, having no school absences and the father's job being ""at_home"" have small negative effects, but these are outweighed by the positive impact of the student's grades.",3,14.72,19.59,17.13,4.87,2.41,1.33,1.16,20.71,3.55,17.33,25.62,-5.3592,19.78,4.4,25.43,14.72,-10.8699,29.57,8.96,41.33,19.59,-24.6032,35.22,22.1,66.33,17.13
8,"The model predicts the student's outcome in the mathematics course based mainly on their grades in the first and second periods, with both G2 and G1 being relatively high at 14, which strongly increases the likelihood of passing. The student has had only 4 absences and no previous class failures, both of which contribute positively, though to a lesser extent. Additionally, the student is taking extra paid classes, which also slightly improves their chances of passing. Overall, the student's strong academic performance and supportive factors suggest a high probability of passing the course.","Overall, the student's strong academic performance and supportive factors suggest a high probability of passing the course. Additionally, the student is taking extra paid classes, which also slightly improves their chances of passing. The student has had only 4 absences and no previous class failures, both of which contribute positively, though to a lesser extent. The model predicts the student's outcome in the mathematics course based mainly on their grades in the first and second periods, with both G2 and G1 being relatively high at 14, which strongly increases the likelihood of passing.","Additionally, the student is taking extra paid classes, which also slightly improves their chances of passing. The student has had only 4 absences and no previous class failures, both of which contribute positively, though to a lesser extent. Overall, the student's strong academic performance and supportive factors suggest a high probability of passing the course. The model predicts the student's outcome in the mathematics course based mainly on their grades in the first and second periods, with both G2 and G1 being relatively high at 14, which strongly increases the likelihood of passing.",4,14.76,17.16,16.84,2.4,2.09,1.16,1.14,17.64,1.03,16.1,18.8,-5.9231,22.2,6.99,33.52,14.76,-7.8261,25.75,9.22,39.89,17.16,-17.7096,33.07,23.24,72.79,16.84
9,"The model predicts that the student is less likely to pass the mathematics course mainly because of their lower grades in the first and second periods. Specifically, the second period grade of 5 and the first period grade of 6 both contribute significantly to a lower chance of passing. Additionally, the student's number of absences slightly increases the risk of failing. On the positive side, attending extra paid classes and having no previous class failures provide a small boost to the likelihood of passing, but these factors are not enough to outweigh the negative impact of the low grades.","On the positive side, attending extra paid classes and having no previous class failures provide a small boost to the likelihood of passing, but these factors are not enough to outweigh the negative impact of the low grades. Additionally, the student's number of absences slightly increases the risk of failing. Specifically, the second period grade of 5 and the first period grade of 6 both contribute significantly to a lower chance of passing. The model predicts that the student is less likely to pass the mathematics course mainly because of their lower grades in the first and second periods.","Additionally, the student's number of absences slightly increases the risk of failing. Specifically, the second period grade of 5 and the first period grade of 6 both contribute significantly to a lower chance of passing. On the positive side, attending extra paid classes and having no previous class failures provide a small boost to the likelihood of passing, but these factors are not enough to outweigh the negative impact of the low grades. The model predicts that the student is less likely to pass the mathematics course mainly because of their lower grades in the first and second periods.",4,9.85,12.86,12.08,3.0,2.23,1.31,1.23,12.4,1.49,11.02,14.71,-4.4592,14.42,5.72,24.17,9.85,-4.1643,18.81,4.69,25.69,12.86,-10.6696,23.75,13.14,45.76,12.08
