key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.3978656316118138,0.3978656316118138,0.9135802469135802,8.147944450378418,2.0977656807638057
1,0.4155426312532039,0.4155426312532039,0.987012987012987,10.426926612854004,2.344391557598551
2,0.4047753253816706,0.4047753253816706,0.961038961038961,9.79379940032959,2.28174947117631
3,0.38853530642456835,0.38853530642456835,0.9753086419753086,11.567947387695312,2.448238117316104
4,0.4423649919914117,0.4423649919914117,0.9560439560439561,7.894864082336426,2.0662124318958837
5,0.403667725170386,0.403667725170386,0.9777777777777777,10.680362701416016,2.3684067937621367
6,0.41247261212103387,0.41247261212103387,0.967032967032967,9.652215957641602,2.26718752190552
7,0.3810840486574758,0.3810840486574758,0.9736842105263158,12.034771919250488,2.4878001196014026
8,0.40800229559866436,0.40800229559866436,0.90625,7.485382080078125,2.0129520626714057
9,0.35888096750365706,0.35888096750365706,0.8850574712643678,8.870155334472656,2.1826923085100494
10,0.4351424884908545,0.4351424884908545,0.9306930693069307,7.3198394775390625,1.9905883984348274
11,0.48736731034558,0.48736731034558,0.9565217391304348,6.535823345184326,1.8772983292218652
12,0.45645401426955423,0.45645401426955423,0.9775280898876404,8.112812042236328,2.093444545664751
13,0.4465626091170847,0.4465626091170847,0.9591836734693877,7.8479790687561035,2.060256055179498
14,0.4006058074341191,0.4006058074341191,0.9506172839506173,9.542606353759766,2.255766650847318
15,0.41497754140196547,0.41497754140196547,0.9789473684210527,10.068110466003418,2.309373049203682
16,0.3916873648194166,0.3916873648194166,0.9358974358974359,9.35800838470459,2.236232488436847
17,0.45657274724076885,0.45657274724076885,0.9583333333333334,7.474630355834961,2.0115146673296027
18,0.37671729123466735,0.37671729123466735,0.927536231884058,9.8132905960083,2.2837376501567546
19,0.40686122672530217,0.40686122672530217,0.922077922077922,8.082684516906738,2.089724059544217
20,0.3803671024476238,0.3803671024476238,0.9545454545454546,10.973326683044434,2.3954674810996677
21,0.4208484904020532,0.4208484904020532,0.9578947368421052,8.848673820495605,2.1802675969996295
22,0.4321820560422874,0.4321820560422874,0.9361702127659575,7.597984790802002,2.0278830530263945
23,0.4558353189707733,0.4558353189707733,0.9550561797752809,7.396543502807617,2.0010127968724527
24,0.37942781302719686,0.37942781302719686,0.93,9.771646499633789,2.2794849779185937
25,0.39870426153603716,0.39870426153603716,0.9625,10.211784362792969,2.323542383096064
26,0.403459374858606,0.403459374858606,0.972972972972973,10.447872161865234,2.346398336803135
27,0.42420110594060645,0.42420110594060645,0.9666666666666667,9.050622940063477,2.202833588499127
28,0.44780866994885665,0.44780866994885665,0.9390243902439024,7.164013862609863,1.9690704192342625
29,0.41907667886139527,0.41907667886139527,0.9625,9.121086120605469,2.2105888891669827
