key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.4170566282531291,0.4170566282531291,0.964824120603015,9.31882381439209,2.2320364205610654
1,0.4018731306383799,0.4018731306383799,0.9359605911330049,8.844959259033203,2.1798477214997503
2,0.3872714059088754,0.3872714059088754,0.9615384615384616,10.884718894958496,2.3873598693607105
3,0.3871772476314004,0.3871772476314004,0.9634146341463414,10.9931058883667,2.3972683388951643
4,0.38966092021431437,0.38966092021431437,0.96,10.64545726776123,2.3651332535300638
5,0.3549399586516517,0.3549399586516517,0.922077922077922,10.972725868225098,2.3954127273057373
6,0.42365390644121736,0.42365390644121736,0.9354838709677419,7.890599727630615,2.065672143075627
7,0.36832731101636274,0.36832731101636274,0.9503105590062112,11.610020637512207,2.451868573271718
8,0.36772306384276066,0.36772306384276066,0.9607843137254902,12.309000015258789,2.5103307033678037
9,0.39652133048091015,0.39652133048091015,0.9161676646706587,8.30466365814209,2.1168172435265706
10,0.38610757812912916,0.38610757812912916,0.9261363636363636,9.220927238464355,2.221475600675026
11,0.36709147947482723,0.36709147947482723,0.9673202614379085,12.794034957885742,2.548979043389833
12,0.4155172236700939,0.4155172236700939,0.9534883720930233,8.91711139678955,2.1879720597055896
13,0.377082723263432,0.377082723263432,0.9700598802395209,12.127996444702148,2.495516535752063
14,0.44848884198296346,0.44848884198296346,0.9627329192546584,7.898058891296387,2.0666170193188544
15,0.4055052512817308,0.4055052512817308,0.9518072289156626,9.338021278381348,2.2340943752333784
16,0.37913276615877756,0.37913276615877756,0.9647887323943662,11.647857666015625,2.455122271772495
17,0.43182164108417187,0.43182164108417187,0.9419354838709677,7.804108142852783,2.0546502800268187
18,0.3950219579455549,0.3950219579455549,0.9759036144578314,11.144816398620605,2.410974492823321
19,0.40362109664962487,0.40362109664962487,0.9285714285714286,8.467820167541504,2.1362731163373274
20,0.3820669728449846,0.3820669728449846,0.9577464788732394,11.032342910766602,2.400831223289887
21,0.37003748916455387,0.37003748916455387,0.9559748427672956,11.81910228729248,2.469717060472092
22,0.3820909371804274,0.3820909371804274,0.9333333333333333,9.77524185180664,2.2798528474381565
23,0.38832708247344827,0.38832708247344827,0.9263157894736842,9.112385749816895,2.2096345595131766
24,0.40313371498338,0.40313371498338,0.9704142011834319,10.339367866516113,2.335958732445144
25,0.40659971896523606,0.40659971896523606,0.9395604395604396,8.768034934997559,2.171112714572444
26,0.3853975206188052,0.3853975206188052,0.9302325581395349,9.4432373046875,2.2452988561872957
27,0.39662913434273955,0.39662913434273955,0.9736842105263158,10.916722297668457,2.3902957693697964
28,0.4064376163631939,0.4064376163631939,0.9927536231884058,11.300798416137695,2.424873379517628
29,0.3484226137518911,0.3484226137518911,0.9354838709677419,12.325759887695312,2.511691372202275
