key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.3069966148217231,0.3069966148217231,0.9523809523809523,19.192623138427734,2.954525993665349
1,0.31994531264620285,0.31994531264620285,0.9090909090909091,13.23792839050293,2.583086072292686
2,0.3972485222380804,0.3972485222380804,0.8924731182795699,7.426560878753662,2.0050628819565324
3,0.2601144911333764,0.2601144911333764,0.7763157894736842,10.144449234008789,2.316926682401274
4,0.32991330912360706,0.32991330912360706,0.9361702127659575,14.246337890625,2.6564998835554583
5,0.2807902742803635,0.2807902742803635,0.9384615384615385,23.024076461791992,3.1365404710998863
6,0.3162062846302785,0.3162062846302785,0.8873239436619719,12.06089973449707,2.489968793366739
7,0.36671207854084414,0.36671207854084414,0.9357798165137615,10.890958786010742,2.3879329758618684
8,0.3745578443883875,0.3745578443883875,0.9879518072289156,13.54299259185791,2.6058692616641435
9,0.3171376428661635,0.3171376428661635,0.9024390243902439,13.039173126220703,2.567958143922075
10,0.35104119094705516,0.35104119094705516,0.9222222222222223,11.27711009979248,2.4227750164189916
11,0.32247950334979936,0.32247950334979936,0.9324324324324325,14.821503639221191,2.696079074857592
12,0.34682329423829716,0.34682329423829716,0.948051948051948,13.350163459777832,2.591528628949414
13,0.3477187779721309,0.3477187779721309,0.9565217391304348,13.891075134277344,2.6312465572464485
14,0.28852779914105653,0.28852779914105653,0.8846153846153846,15.062338829040527,2.7121975110469396
15,0.2662064946312801,0.2662064946312801,0.84,14.162164688110352,2.650573950035739
16,0.30847700535139416,0.30847700535139416,0.9710144927536232,21.253673553466797,3.0565297535339124
17,0.3386886936679998,0.3386886936679998,0.9342105263157895,13.155607223510742,2.5768480725687835
18,0.3374888434968306,0.3374888434968306,0.9102564102564102,11.6475248336792,2.455093696810358
19,0.36822924358506604,0.36822924358506604,0.8863636363636364,8.444907188415527,2.133563560076876
20,0.4436865037209812,0.4436865037209812,0.9444444444444444,7.466100692749023,2.0103728672416574
21,0.3992056473289038,0.3992056473289038,0.9428571428571428,9.270814895629883,2.2268712824703814
22,0.3242528417144722,0.3242528417144722,0.8850574712643678,11.198612213134766,2.4157898610820885
23,0.28300822942876136,0.28300822942876136,0.9090909090909091,18.545366287231445,2.9202199620126876
24,0.3801979159795996,0.3801979159795996,0.9058823529411765,8.657358169555664,2.158409614781462
25,0.3359854077877925,0.3359854077877925,0.9102564102564102,11.776187896728516,2.466079517763482
26,0.35923870619470294,0.35923870619470294,1.0,16.17819595336914,2.783664406858242
27,0.32018456512071625,0.32018456512071625,0.8484848484848485,9.473264694213867,2.2484735884658558
28,0.2716720142039536,0.2716720142039536,0.8518518518518519,14.45524787902832,2.6710575236456178
29,0.30853317713288586,0.30853317713288586,0.9696969696969697,21.066537857055664,3.04768589808574
