key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.37026609093299334,0.37026609093299334,0.9407894736842105,10.917882919311523,2.390402079663262
1,0.37173909434436997,0.37173909434436997,0.9626865671641791,12.098160743713379,2.4930534363970307
2,0.36905250484338614,0.36905250484338614,0.9626865671641791,12.319730758666992,2.511202103862269
3,0.34431620830962556,0.34431620830962556,0.9523809523809523,13.933445930480957,2.6342921319649455
4,0.35233303766349655,0.35233303766349655,0.9813084112149533,15.380701065063477,2.733113545942626
5,0.3593186279248854,0.3593186279248854,0.9779411764705882,14.319439888000488,2.661618046801082
6,0.3486445928476327,0.3486445928476327,0.953125,13.540081024169922,2.6056542515260417
7,0.3940215246540655,0.3940215246540655,0.984251968503937,11.688751220703125,2.458626945201532
8,0.37018219612357395,0.37018219612357395,0.9913793103448276,14.224955558776855,2.6549978558442002
9,0.3751679121529932,0.3751679121529932,0.9333333333333333,10.195263862609863,2.3219232852618608
10,0.4097332831425319,0.4097332831425319,0.9700598802395209,9.940878868103027,2.2966554340740903
11,0.3715271414265905,0.3715271414265905,0.9838709677419355,13.537559509277344,2.6054680082012767
12,0.3863502658769057,0.3863502658769057,0.9705882352941176,11.453661918640137,2.4383094970911485
13,0.3777072379080949,0.3777072379080949,0.9669421487603306,11.886480331420898,2.4754016476558687
14,0.37430965103426656,0.37430965103426656,0.96875,12.270767211914062,2.507219784226419
15,0.3556094945945899,0.3556094945945899,0.952054794520548,12.792854309082031,2.5488867579390906
16,0.3521367873364038,0.3521367873364038,0.9703703703703703,14.498045921325684,2.674013876298534
17,0.3415614680798245,0.3415614680798245,0.9603174603174603,14.87945556640625,2.6999814404564284
18,0.375902968873734,0.375902968873734,0.9606299212598425,11.6454439163208,2.454915023375789
19,0.36288630973695624,0.36288630973695624,0.9818181818181818,14.24474811553955,2.656388285486732
20,0.38343840607495333,0.38343840607495333,0.9647887323943662,11.331128120422363,2.427553639405581
21,0.38798051147629226,0.38798051147629226,0.9637681159420289,10.957902908325195,2.394060922730666
22,0.3622005934802505,0.3622005934802505,0.9552238805970149,12.41855239868164,2.519191515660984
23,0.3696768469526541,0.3696768469526541,0.9847328244274809,13.778347969055176,2.623098372263267
24,0.43293377172430075,0.43293377172430075,0.9565217391304348,8.275790214538574,2.113334410907903
25,0.34852918515236636,0.34852918515236636,0.9548872180451128,13.683137893676758,2.616164264083994
26,0.39761010959287035,0.39761010959287035,0.9781021897810219,11.090461730957031,2.406085435387996
27,0.3665749929620996,0.3665749929620996,0.968503937007874,12.920578002929688,2.5588212344226444
28,0.41183132466986677,0.41183132466986677,0.9617834394904459,9.451105117797852,2.2461316783505842
29,0.3526140687202553,0.3526140687202553,0.951048951048951,13.002097129821777,2.5651106621298374
