key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.2226770674957517,0.2226770674957517,0.5728155339805825,4.364542484283447,1.4735133692009834
1,0.22777066858748382,0.22777066858748382,0.5567010309278351,3.8987245559692383,1.360649462716397
2,0.21520156920145636,0.21520156920145636,0.5643564356435643,4.392942905426025,1.479999368193051
3,0.21285784226772747,0.21285784226772747,0.5445544554455446,4.027453422546387,1.393134271147094
4,0.19056943567735607,0.19056943567735607,0.5612244897959183,5.221573352813721,1.652798765065109
5,0.20299817200477469,0.20299817200477469,0.5686274509803921,4.917539596557617,1.592808323421026
6,0.1937341711282887,0.1937341711282887,0.5490196078431373,4.739142894744873,1.5558562954628872
7,0.20499288740034685,0.20499288740034685,0.5555555555555556,4.506959915161133,1.5056228497619562
8,0.1949696106005483,0.1949696106005483,0.54,4.46209192276001,1.495617697044218
9,0.1981767946238017,0.1981767946238017,0.56,4.866745471954346,1.5824254327824092
10,0.20919383204332587,0.20919383204332587,0.5445544554455446,4.12693452835083,1.417534886421401
11,0.1917756205798633,0.1917756205798633,0.5533980582524272,4.937777042388916,1.5969152385040613
12,0.21223249452400547,0.21223249452400547,0.57,4.622188568115234,1.530868308967884
13,0.1868021338176772,0.1868021338176772,0.5353535353535354,4.637901306152344,1.5342619592089881
14,0.1877128357502177,0.1877128357502177,0.54,4.727689743041992,1.5534366567666211
15,0.20312539424161952,0.20312539424161952,0.5612244897959183,4.714453220367432,1.5506329433730264
16,0.21988345143732474,0.21988345143732474,0.5825242718446602,4.67976188659668,1.5432472297028452
17,0.20769009593277685,0.20769009593277685,0.56,4.526468276977539,1.5099420056192911
18,0.21910874854728146,0.21910874854728146,0.5825242718446602,4.705366611480713,1.5487036895513395
19,0.2109612016939632,0.2109612016939632,0.5588235294117647,4.394219398498535,1.48028990409926
20,0.20302283164717258,0.20302283164717258,0.5490196078431373,4.413522243499756,1.484673065343043
21,0.20887105142619253,0.20887105142619253,0.5445544554455446,4.135984897613525,1.4197254857520547
22,0.20914976202574753,0.20914976202574753,0.57,4.7276692390441895,1.5534323197556539
23,0.20746968463567608,0.20746968463567608,0.5686274509803921,4.751589298248291,1.5584791511890013
24,0.21534101407826012,0.21534101407826012,0.5643564356435643,4.388734817504883,1.4790409890823613
25,0.20871857750558487,0.20871857750558487,0.57,4.742865562438965,1.5566415020785886
26,0.2002828044172547,0.2002828044172547,0.5533980582524272,4.61395263671875,1.5290848945750672
27,0.2249279976310418,0.2249279976310418,0.5784313725490197,4.426064968109131,1.4875109202624572
28,0.22604895228308441,0.22604895228308441,0.5784313725490197,4.393536567687988,1.4801344990528413
29,0.20521327464926842,0.20521327464926842,0.5656565656565656,4.754988193511963,1.5591942130314873
