key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.41349896122745783,0.41349896122745783,0.9390243902439024,8.435527801513672,2.132452286833895
2,0.4024191225483726,0.4024191225483726,0.9077669902912622,7.750195503234863,2.047718069270933
3,0.464311407046282,0.464311407046282,0.9607843137254902,7.301788806915283,1.9881193601796372
4,0.43140976146750737,0.43140976146750737,0.9505494505494505,8.120560646057129,2.094399196871012
5,0.46580505258825633,0.46580505258825633,0.9482758620689655,6.892814636230469,1.9304795119461755
6,0.4067155890753786,0.4067155890753786,0.9302325581395349,8.39478874206543,2.1276111254797434
7,0.4700045333879155,0.4700045333879155,0.9685534591194969,7.359038352966309,1.9959292656398508
8,0.46591734339129504,0.46591734339129504,0.9459459459459459,6.824655055999756,1.9205417985483146
9,0.41954222490685017,0.41954222490685017,0.9257142857142857,7.710446834564209,2.042576141092296
10,0.4069960395326361,0.4069960395326361,0.9281767955801105,8.30417251586914,2.116758101240146
11,0.424264527153798,0.424264527153798,0.9444444444444444,8.185822486877441,2.102403692870203
12,0.42985923060475284,0.42985923060475284,0.9345794392523364,7.62870454788208,2.0319180468554867
14,0.3745139451772278,0.3745139451772278,0.9803921568627451,13.019434928894043,2.566443235600053
15,0.43495028139342,0.43495028139342,0.9520958083832335,8.0374755859375,2.0841150520396843
16,0.4310710643427234,0.4310710643427234,0.9649122807017544,8.669975280761719,2.15986593966517
17,0.42428619554821817,0.42428619554821817,0.9262672811059908,7.554563045501709,2.0221517575864194
18,0.41340151942554015,0.41340151942554015,0.9392265193370166,8.44752311706543,2.133873276159584
19,0.45901336243874374,0.45901336243874374,0.9464285714285714,7.038662910461426,1.9514182246401663
20,0.446299294182444,0.446299294182444,0.948051948051948,7.492486953735352,2.013900778963969
21,0.4008659901120886,0.4008659901120886,0.9417989417989417,9.14011287689209,2.212672735159176
22,0.4580405188785374,0.4580405188785374,0.9530516431924883,7.264711380004883,1.983028568773335
23,0.42346214999625553,0.42346214999625553,0.9183673469387755,7.3277907371521,1.9916740703527411
24,0.42082024828599257,0.42082024828599257,0.9825581395348837,9.915903091430664,2.294139841175477
25,0.4294047206760261,0.4294047206760261,0.9495412844036697,8.163864135742188,2.0997176029353075
26,0.4764452202686253,0.4764452202686253,0.9432989690721649,6.472795486450195,1.8676080842009968
27,0.4131262266478023,0.4131262266478023,0.919431279620853,7.738719940185547,2.04623629151949
28,0.4545623761302897,0.4545623761302897,0.8985507246376812,5.90736198425293,1.7761993670049838
29,0.4239573394372978,0.4239573394372978,0.9222222222222223,7.434144496917725,2.00608350899013
