key,fdr,cem,distinct_bigram_ratio,perplexity,ln_perplexity
0,0.3986646491084903,0.3986646491084903,0.9797297297297297,11.108534812927246,2.407713714930053
1,0.43163901359445866,0.43163901359445866,0.9924242424242424,9.794112205505371,2.281781409770082
2,0.4216677621635953,0.4216677621635953,1.0,10.713829040527344,2.3715353406885016
3,0.3937175117223463,0.3937175117223463,0.9727891156462585,11.062348365783691,2.4035473031923034
4,0.3982147170838101,0.3982147170838101,0.9927536231884058,11.881060600280762,2.4749455860675327
5,0.40400355022450923,0.40400355022450923,0.9846153846153847,11.019328117370605,2.3996508324804524
6,0.38965850167367855,0.38965850167367855,0.9928571428571429,12.551228523254395,2.529818551086005
7,0.3949101804999118,0.3949101804999118,0.9924242424242424,12.109614372253418,2.4939997133134213
8,0.39891150389602154,0.39891150389602154,0.9927536231884058,11.829809188842773,2.470622548430187
9,0.410325369304359,0.410325369304359,0.9861111111111112,10.695932388305664,2.369863518566655
10,0.3910299994467004,0.3910299994467004,0.9918032786885246,12.37398910522461,2.5155966166513712
11,0.3649481726060837,0.3649481726060837,0.9918032786885246,14.811135292053223,2.695379282468859
12,0.3511512023153853,0.3511512023153853,0.9705882352941176,14.62486743927002,2.682723329095305
13,0.43167349531396876,0.43167349531396876,0.9924812030075187,9.794892311096191,2.28186105706309
14,0.39385865134533377,0.39385865134533377,0.9565217391304348,10.206252098083496,2.3230004833051163
15,0.4065130595469034,0.4065130595469034,0.9791666666666666,10.575241088867188,2.3585155226740966
16,0.42674590514523403,0.42674590514523403,0.9924812030075187,10.056402206420898,2.3082094671488904
17,0.38494225673630594,0.38494225673630594,0.9571428571428572,10.803776741027832,2.379895771243312
18,0.40149726434463706,0.40149726434463706,0.9731543624161074,10.577661514282227,2.358744373103847
19,0.43590069315524915,0.43590069315524915,1.0,9.915513038635254,2.2941005043179477
20,0.41162682068387885,0.41162682068387885,0.9875776397515528,10.691001892089844,2.369402443011035
21,0.39298790545350076,0.39298790545350076,0.9642857142857143,10.655706405639648,2.3660955613951633
22,0.39555564956995365,0.39555564956995365,0.96,10.27678108215332,2.3298870866892165
23,0.40461965264801153,0.40461965264801153,1.0,11.839682579040527,2.4714568198938283
24,0.41027265895697906,0.41027265895697906,0.9847328244274809,10.628584861755371,2.3635470566577674
25,0.44340148567737325,0.44340148567737325,0.9666666666666667,8.227197647094727,2.107445452098378
26,0.391203954380136,0.391203954380136,0.9846153846153847,11.919357299804688,2.4781637423819665
27,0.44156081654080676,0.44156081654080676,0.9642857142857143,8.213823318481445,2.105818505500428
28,0.3721927260274032,0.3721927260274032,0.9922480620155039,14.08747386932373,2.6452860244803222
29,0.42323600002242795,0.42323600002242795,0.9793103448275862,9.640668869018555,2.265990490968406
