id,text,reversed_text,shuffled_text,num_sentences,ppl,ppl_reversed,ppl_shuffled,ppl_diff_reversed,ppl_diff_shuffled,ppl_ratio_reversed,ppl_ratio_shuffled,ppl_loo_mean,ppl_loo_std,ppl_loo_min,ppl_loo_max,ppl_cumulative_slope,ppl_cumulative_mean,ppl_cumulative_std,ppl_cumulative_first,ppl_cumulative_last,ppl_cumulative_rev_slope,ppl_cumulative_rev_mean,ppl_cumulative_rev_std,ppl_cumulative_rev_first,ppl_cumulative_rev_last,ppl_cumulative_shuff_slope,ppl_cumulative_shuff_mean,ppl_cumulative_shuff_std,ppl_cumulative_shuff_first,ppl_cumulative_shuff_last
0,"For this instance, the model predicted to have a stroke. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to have a stroke.","Bmi (Body Mass Index) is the third most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to have a stroke.",5,4.25,6.1,5.36,1.85,1.11,1.44,1.26,5.43,0.69,4.14,6.18,-21.1706,28.29,37.41,102.11,4.25,-7.1066,13.78,12.35,37.95,6.1,-5.3351,10.78,9.43,29.26,5.36
1,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.35,6.08,5.24,1.73,0.89,1.4,1.21,5.54,0.67,4.3,6.3,-15.2478,22.46,25.93,73.02,4.35,-7.1133,13.79,12.34,37.95,6.08,-5.2171,10.6,9.19,28.58,5.24
2,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.35,6.08,5.24,1.73,0.89,1.4,1.21,5.54,0.67,4.3,6.3,-15.2478,22.46,25.93,73.02,4.35,-7.1133,13.79,12.34,37.95,6.08,-5.2171,10.6,9.19,28.58,5.24
3,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.35,6.08,5.24,1.73,0.89,1.4,1.21,5.54,0.67,4.3,6.3,-15.2478,22.46,25.93,73.02,4.35,-7.1133,13.79,12.34,37.95,6.08,-5.2171,10.6,9.19,28.58,5.24
4,"For this instance, the model predicted to have a stroke. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to have a stroke.","Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to have a stroke.",5,4.23,6.1,5.32,1.88,1.1,1.44,1.26,5.41,0.69,4.15,6.17,-21.1764,28.29,37.41,102.11,4.23,-7.1076,13.8,12.34,37.95,6.1,-5.1765,10.56,9.19,28.58,5.32
5,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.34,6.5,5.39,2.17,1.06,1.5,1.24,5.43,0.76,3.94,6.04,-15.2432,22.44,25.94,73.02,4.34,-7.392,15.01,12.12,37.95,6.5,-7.5856,13.27,13.61,40.14,5.39
6,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.34,6.5,5.39,2.17,1.06,1.5,1.24,5.43,0.76,3.94,6.04,-15.2432,22.44,25.94,73.02,4.34,-7.392,15.01,12.12,37.95,6.5,-7.5856,13.27,13.61,40.14,5.39
7,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.34,6.5,5.39,2.17,1.06,1.5,1.24,5.43,0.76,3.94,6.04,-15.2432,22.44,25.94,73.02,4.34,-7.392,15.01,12.12,37.95,6.5,-7.5856,13.27,13.61,40.14,5.39
8,"For this instance, the model predicted to have a stroke. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. For this instance, the model predicted to have a stroke.","Bmi (Body Mass Index) is the third most important feature and has a positive influence on the prediction. Age (Age of the patient) is the most important feature and has a positive influence on the prediction. Avg_glucose_level (Average glucose level) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted to have a stroke.",5,4.23,6.1,5.32,1.88,1.1,1.44,1.26,5.41,0.69,4.15,6.17,-21.1764,28.29,37.41,102.11,4.23,-7.1076,13.8,12.34,37.95,6.1,-5.1765,10.56,9.19,28.58,5.32
9,"For this instance, the model predicted not to have a stroke. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction.","Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.","Avg_glucose_level (Average glucose level) is the third most important feature and has a negative influence on the prediction. Age (Age of the patient) is the most important feature and has a negative influence on the prediction. Bmi (Body Mass Index) is the second most important feature and has a negative influence on the prediction. Hypertension (Indicator if the patient has hypertension) is the 4th most important feature and has a negative influence on the prediction. For this instance, the model predicted not to have a stroke.",5,4.34,6.5,5.39,2.17,1.06,1.5,1.24,5.43,0.76,3.94,6.04,-15.2432,22.44,25.94,73.02,4.34,-7.392,15.01,12.12,37.95,6.5,-7.5856,13.27,13.61,40.14,5.39
