text_id,num_sentences,ppl_original,ppl_shuffled,ppl_reversed,ppl_loo_mean,ppl_diff_shuffled,ppl_diff_reversed,ppl_diff_loo,ppl_change_ratio_shuffled,ppl_change_ratio_reversed,ppl_change_ratio_loo
0,5,8.6208,9.5065,10.0492,9.7351,0.8857,1.4284,1.1142,0.102739,0.165693,0.12925
1,5,7.3673,8.8253,8.2416,8.3935,1.458,0.8743,1.0262,0.197905,0.118667,0.139298
2,5,6.2733,8.2293,8.2788,7.4126,1.956,2.0055,1.1393,0.311801,0.319685,0.181604
3,5,8.44,9.7802,11.2745,9.4576,1.3403,2.8345,1.0177,0.1588,0.335848,0.120576
4,5,6.4528,7.5856,7.3521,7.309,1.1328,0.8993,0.8563,0.17556,0.139372,0.132696
5,5,6.1832,7.979,8.7391,7.3269,1.7958,2.5559,1.1437,0.290431,0.413363,0.18497
6,5,6.3564,7.867,7.8652,7.3217,1.5106,1.5088,0.9653,0.237647,0.237362,0.151858
7,5,7.4505,9.0773,9.8491,8.5328,1.6268,2.3986,1.0823,0.218352,0.321934,0.145272
8,5,5.556,7.3458,7.143,6.6226,1.7899,1.587,1.0666,0.32215,0.285634,0.191972
9,5,6.1809,7.6761,7.4453,7.2569,1.4953,1.2644,1.076,0.241917,0.204573,0.174093
10,5,7.6714,9.7004,10.6626,8.7587,2.029,2.9912,1.0873,0.264483,0.389914,0.141732
11,5,8.154,9.6477,10.5478,9.4236,1.4937,2.3938,1.2696,0.183191,0.293574,0.155703
12,5,8.6526,10.4487,10.5793,9.8028,1.7961,1.9267,1.1502,0.207584,0.222674,0.132934
13,5,6.1069,8.366,8.0706,7.2697,2.2591,1.9637,1.1628,0.369922,0.321554,0.1904
14,5,7.0269,8.0813,9.9126,8.141,1.0544,2.8857,1.1142,0.150049,0.410673,0.158556
15,5,7.8528,9.609,10.2965,8.8526,1.7562,2.4438,0.9998,0.223637,0.311195,0.127316
16,5,6.5706,8.1007,8.745,7.6669,1.5301,2.1743,1.0962,0.232867,0.330912,0.166839
17,5,8.1277,10.3008,10.6958,9.846,2.1731,2.5681,1.7182,0.267374,0.315967,0.211406
18,5,7.6537,9.1217,9.0366,8.8241,1.468,1.3828,1.1703,0.191801,0.180673,0.152908
19,5,7.2685,8.0421,8.4654,8.4438,0.7736,1.1969,1.1752,0.106425,0.164665,0.161688
20,5,6.7299,8.3618,8.3594,7.6391,1.6319,1.6295,0.9091,0.242484,0.242127,0.135088
21,5,6.0254,7.2475,7.4852,7.1349,1.2221,1.4598,1.1095,0.202825,0.242273,0.184136
22,5,6.8282,7.794,8.2329,7.7774,0.9657,1.4047,0.9492,0.141428,0.205713,0.139011
23,5,7.3662,9.0061,11.3623,8.4172,1.6398,3.9961,1.051,0.222613,0.542485,0.142679
24,5,5.584,7.558,7.7785,6.6786,1.974,2.1945,1.0946,0.353516,0.393,0.196027
25,5,7.4276,8.9814,8.7229,8.2642,1.5538,1.2953,0.8365,0.209193,0.17439,0.112626
26,5,7.5607,9.3711,9.7996,8.9849,1.8104,2.2389,1.4242,0.239451,0.296124,0.188375
27,5,6.2866,7.5606,7.7313,7.3867,1.274,1.4447,1.1001,0.202647,0.229805,0.174985
28,5,7.6847,9.0832,9.6924,8.9152,1.3985,2.0076,1.2304,0.18198,0.261247,0.160111
29,5,6.6225,8.3551,8.1417,7.472,1.7326,1.5192,0.8495,0.261624,0.229405,0.128276
